gps_time,comp_time,lat,lon,alt,quality,hdop
02:08:41.300000,1749694121.3423266,37.5986412,127.0428450,33.700,2,1.99
02:08:41.500000,1749694121.5412743,37.5986365,127.0428587,34.000,2,1.99
02:08:41.700000,1749694121.738176,37.5986320,127.0428725,34.400,2,1.99
02:08:41.900000,1749694121.9410608,37.5986280,127.0428838,34.800,2,1.99
02:08:42.100000,1749694122.1414638,37.5986217,127.0428982,35.400,2,1.99
02:08:42.300000,1749694122.3375957,37.5986155,127.0429143,36.100,2,1.99
02:08:42.500000,1749694122.5375125,37.5986103,127.0429283,36.500,2,1.99
02:08:42.700000,1749694122.7427263,37.5986047,127.0429425,37.100,2,1.99
02:08:42.900000,1749694122.93795,37.5985997,127.0429562,37.400,2,1.99
02:08:43.100000,1749694123.1412613,37.5985937,127.0429702,38.200,2,1.99
02:08:43.300000,1749694123.3390188,37.5985872,127.0429840,38.700,2,1.99
02:08:43.500000,1749694123.5411751,37.5985783,127.0430022,39.600,2,1.87
02:08:43.700000,1749694123.7433858,37.5985705,127.0430197,40.200,2,1.87
02:08:43.900000,1749694123.9412177,37.5985628,127.0430350,40.900,2,1.87
02:08:44.100000,1749694124.137897,37.5985560,127.0430500,41.500,2,1.87
02:08:44.300000,1749694124.3427272,37.5985487,127.0430673,42.200,2,1.87
02:08:44.500000,1749694124.54878,37.5985422,127.0430820,42.700,2,1.87
